X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Y10,Y11,Y12,Y13,Y14,Y15,Y16,Y17,Y18,Y19,Y20,Y21,Z1,Z2,Z3,Z4,Z5,Z6,Z7,Z8,Z9,Z10,Z11,Z12,Z13,Z14,Z15,Z16,Z17,Z18,Z19,Z20,Z21,Z22,Gesture
3.2227957,1.9377272,0.5390886,0.32641277,1.6164062,1.1844068,0.13286375,0.5891194,0.3490464,0.32802975,1.0167987,0.68193233,0.30006927,0.32505742,0.15296948,0.29981858,0.46886495,0.192737,0.08909019,0.12595797,0.15711822,0.06247146,0.026647424,0.029294133,0.2539575,0.41820532,0.11788549,0.0961238,0.116153345,0.10738454,0.20499766,0.2553274,0.04064057,0.2553274,0.20499766,0.10738454,0.116153345,0.0961238,0.11788549,0.41820532,0.2539575,0.029294133,0.026647424,0.06247146,0.15711822,0.12595797,0.08909019,0.192737,0.46886495,0.29981858,0.15296948,0.32505742,0.30006927,0.68193233,1.0167987,0.32802975,0.3490464,0.5891194,0.13286375,1.1844068,1.6164062,0.32641277,0.5390886,1.9377272,hu
2.04119,3.1930242,0.7163431,0.27459905,0.29073024,0.7270703,0.16405481,0.9957923,0.8058747,0.33349264,0.7905773,0.6052,0.25343975,0.34713987,0.30457476,0.038145084,0.26766646,0.054049224,0.118395194,0.26216397,0.059669077,0.110210545,0.27619302,0.0440962,0.10629098,0.2328021,0.076184586,0.11235741,0.110026315,0.08612659,0.094366215,0.11923179,0.07802846,0.11923179,0.094366215,0.08612659,0.110026315,0.11235741,0.076184586,0.2328021,0.10629098,0.0440962,0.27619302,0.110210545,0.059669077,0.26216397,0.118395194,0.054049224,0.26766646,0.038145084,0.30457476,0.34713987,0.25343975,0.6052,0.7905773,0.33349264,0.8058747,0.9957923,0.16405481,0.7270703,0.29073024,0.27459905,0.7163431,3.1930242,hu
1.7231314,2.8139644,0.91421676,0.32063857,1.2933452,1.2955668,0.33808082,1.1917056,0.7127043,0.21784337,0.20085935,0.09355851,0.107025586,0.28517067,0.2623494,0.16523862,0.37396246,0.27955267,0.17491002,0.1826196,0.08572673,0.12408516,0.25663057,0.08952074,0.1623367,0.21905956,0.060836356,0.1636827,0.1919514,0.03695677,0.14414278,0.15896587,0.083001055,0.15896587,0.14414278,0.03695677,0.1919514,0.1636827,0.060836356,0.21905956,0.1623367,0.08952074,0.25663057,0.12408516,0.08572673,0.1826196,0.17491002,0.27955267,0.37396246,0.16523862,0.2623494,0.28517067,0.107025586,0.09355851,0.20085935,0.21784337,0.7127043,1.1917056,0.33808082,1.2955668,1.2933452,0.32063857,0.91421676,2.8139644,hu
0.90186983,3.1647928,0.9530441,0.61220205,0.65508014,1.1639832,0.5233626,1.0847311,0.7514089,0.4578878,0.31166852,0.05531529,0.15869762,0.2943953,0.31020772,0.09641823,0.26828706,0.29923433,0.15713222,0.13759482,0.18856344,0.11699603,0.16099149,0.15061577,0.10743506,0.24060126,0.20489825,0.17722702,0.10083215,0.11862887,0.03566665,0.14597748,0.18821047,0.14597748,0.03566665,0.11862887,0.10083215,0.17722702,0.20489825,0.24060126,0.10743506,0.15061577,0.16099149,0.11699603,0.18856344,0.13759482,0.15713222,0.29923433,0.26828706,0.09641823,0.31020772,0.2943953,0.15869762,0.05531529,0.31166852,0.4578878,0.7514089,1.0847311,0.5233626,1.1639832,0.65508014,0.61220205,0.9530441,3.1647928,hu
4.358003,1.5379249,0.49480298,0.0778843,1.0644927,0.8409456,0.40859136,1.0164114,0.7221415,0.27587283,0.46122354,0.27350694,0.08455447,0.14068362,0.12890679,0.082538694,0.12651443,0.031028116,0.052996315,0.18448849,0.08001995,0.09224121,0.14819703,0.10130368,0.23072161,0.22310424,0.09529843,0.16539356,0.13867386,0.0695604,0.055197112,0.021422753,0.09182456,0.021422753,0.055197112,0.0695604,0.13867386,0.16539356,0.09529843,0.22310424,0.23072161,0.10130368,0.14819703,0.09224121,0.08001995,0.18448849,0.052996315,0.031028116,0.12651443,0.082538694,0.12890679,0.14068362,0.08455447,0.27350694,0.46122354,0.27587283,0.7221415,1.0164114,0.40859136,0.8409456,1.0644927,0.0778843,0.49480298,1.5379249,hu
2.8087626,1.9116043,1.1481898,0.12802657,2.1818767,1.2764554,0.26307952,0.25321075,0.2512028,0.24828038,0.5261854,0.5297848,0.097808965,0.39647937,0.045820147,0.13107297,0.16222906,0.10420947,0.17470211,0.34139556,0.1684795,0.17105433,0.15787748,0.04453809,0.12296733,0.24472022,0.10083478,0.13584611,0.18420994,0.018392038,0.18839003,0.12555929,0.06412015,0.12555929,0.18839003,0.018392038,0.18420994,0.13584611,0.10083478,0.24472022,0.12296733,0.04453809,0.15787748,0.17105433,0.1684795,0.34139556,0.17470211,0.10420947,0.16222906,0.13107297,0.045820147,0.39647937,0.097808965,0.5297848,0.5261854,0.24828038,0.2512028,0.25321075,0.26307952,1.2764554,2.1818767,0.12802657,1.1481898,1.9116043,hu
2.1497643,2.9005058,1.2116165,0.04848088,0.08761563,0.15104319,0.17937168,0.67701054,0.5422669,0.41567692,0.85291946,0.55366194,0.5212943,0.72813034,0.36969498,0.40468508,0.49536666,0.22185688,0.20261388,0.26044646,0.15773593,0.013998443,0.07138409,0.13936648,0.05970772,0.22826326,0.15486604,0.12517771,0.360951,0.18869472,0.27642098,0.37148863,0.21105446,0.37148863,0.27642098,0.18869472,0.360951,0.12517771,0.15486604,0.22826326,0.05970772,0.13936648,0.07138409,0.013998443,0.15773593,0.26044646,0.20261388,0.22185688,0.49536666,0.40468508,0.36969498,0.72813034,0.5212943,0.55366194,0.85291946,0.41567692,0.5422669,0.67701054,0.17937168,0.15104319,0.08761563,0.04848088,1.2116165,2.9005058,hu
1.9694052,2.7956898,1.0835725,0.19109972,0.9752578,0.8517421,0.21183097,1.2044744,0.8279776,0.28001973,0.47501075,0.35719833,0.18803741,0.66639876,0.43530995,0.42373377,0.81551534,0.471005,0.33155012,0.37835678,0.23256582,0.12947698,0.32363722,0.10573539,0.2694363,0.41475368,0.10462888,0.3135614,0.30433258,0.12149378,0.22183791,0.049452737,0.11466852,0.049452737,0.22183791,0.12149378,0.30433258,0.3135614,0.10462888,0.41475368,0.2694363,0.10573539,0.32363722,0.12947698,0.23256582,0.37835678,0.33155012,0.471005,0.81551534,0.42373377,0.43530995,0.66639876,0.18803741,0.35719833,0.47501075,0.28001973,0.8279776,1.2044744,0.21183097,0.8517421,0.9752578,0.19109972,1.0835725,2.7956898,hu
1.7444052,3.059012,1.1164814,0.06387317,0.43005776,0.55351627,0.18101656,0.95849085,0.7659045,0.30518004,1.0108563,0.5722633,0.24905325,0.5956302,0.23570366,0.11629185,0.3334262,0.22403553,0.2573612,0.56148255,0.2833372,0.3633552,0.5247185,0.19969872,0.29960853,0.25561064,0.04893301,0.12869969,0.12610403,0.043733522,0.06415693,0.15857662,0.058212902,0.15857662,0.06415693,0.043733522,0.12610403,0.12869969,0.04893301,0.25561064,0.29960853,0.19969872,0.5247185,0.3633552,0.2833372,0.56148255,0.2573612,0.22403553,0.3334262,0.11629185,0.23570366,0.5956302,0.24905325,0.5722633,1.0108563,0.30518004,0.7659045,0.95849085,0.18101656,0.55351627,0.43005776,0.06387317,1.1164814,3.059012,hu
4.0240545,1.9065529,0.7886506,0.037586182,0.72977626,0.64196223,0.19842598,0.877292,0.75347334,0.21163303,0.42639664,0.32875347,0.24438973,0.48375836,0.36645004,0.40786466,0.6513225,0.43184718,0.3479269,0.39898497,0.16185318,0.24718596,0.3118912,0.11829202,0.29257444,0.37829247,0.119971305,0.17791149,0.1785906,0.08048345,0.04037412,0.04011711,0.17789139,0.04011711,0.04037412,0.08048345,0.1785906,0.17791149,0.119971305,0.37829247,0.29257444,0.11829202,0.3118912,0.24718596,0.16185318,0.39898497,0.3479269,0.43184718,0.6513225,0.40786466,0.36645004,0.48375836,0.24438973,0.32875347,0.42639664,0.21163303,0.75347334,0.877292,0.19842598,0.64196223,0.72977626,0.037586182,0.7886506,1.9065529,hu
2.5513844,2.7836397,1.1185528,0.07356567,0.940274,0.87553084,0.2711636,0.8272939,0.5209451,0.13998787,0.086066134,0.2759035,0.34346044,0.64567494,0.49996442,0.32173532,0.37748736,0.24545945,0.16753127,0.30274785,0.19225809,0.33653307,0.47824794,0.15167806,0.12444084,0.07932792,0.052666057,0.14824957,0.25044826,0.033197816,0.17484398,0.1655294,0.053128153,0.1655294,0.17484398,0.033197816,0.25044826,0.14824957,0.052666057,0.07932792,0.12444084,0.15167806,0.47824794,0.33653307,0.19225809,0.30274785,0.16753127,0.24545945,0.37748736,0.32173532,0.49996442,0.64567494,0.34346044,0.2759035,0.086066134,0.13998787,0.5209451,0.8272939,0.2711636,0.87553084,0.940274,0.07356567,1.1185528,2.7836397,hu
2.9252257,2.7719476,0.88876384,0.45988744,0.40740207,0.7187694,0.18859856,1.0499393,0.784981,0.2968069,0.6877033,0.395004,0.12643853,0.19959056,0.15494308,0.12532967,0.29986438,0.10407392,0.12595205,0.14310764,0.04418994,0.10253673,0.22796881,0.07321376,0.1877626,0.19030754,0.06823764,0.1791275,0.106813274,0.025227265,0.108689,0.16321996,0.009346956,0.16321996,0.108689,0.025227265,0.106813274,0.1791275,0.06823764,0.19030754,0.1877626,0.07321376,0.22796881,0.10253673,0.04418994,0.14310764,0.12595205,0.10407392,0.29986438,0.12532967,0.15494308,0.19959056,0.12643853,0.395004,0.6877033,0.2968069,0.784981,1.0499393,0.18859856,0.7187694,0.40740207,0.45988744,0.88876384,2.7719476,hu
2.9502382,2.7815907,0.6089054,0.28566465,0.7091384,1.0100592,0.37009755,1.0457944,0.7375399,0.25172508,0.31881458,0.10294504,0.0851874,0.37782332,0.22242099,0.16945942,0.3355906,0.12977992,0.15897693,0.22480893,0.1175989,0.07249657,0.11406967,0.051730912,0.15297836,0.22130777,0.020674791,0.14969377,0.14562066,0.030504484,0.15938276,0.13766442,0.056567807,0.13766442,0.15938276,0.030504484,0.14562066,0.14969377,0.020674791,0.22130777,0.15297836,0.051730912,0.11406967,0.07249657,0.1175989,0.22480893,0.15897693,0.12977992,0.3355906,0.16945942,0.22242099,0.37782332,0.0851874,0.10294504,0.31881458,0.25172508,0.7375399,1.0457944,0.37009755,1.0100592,0.7091384,0.28566465,0.6089054,2.7815907,hu
1.6692929,3.1652515,0.91601706,0.41855675,0.60364187,0.9473425,0.38482398,1.1086774,0.75641024,0.3953131,0.5149709,0.14754446,0.07329479,0.3523589,0.27270386,0.19564727,0.49178666,0.23339994,0.1589262,0.092691354,0.07977692,0.0788358,0.25296867,0.074500345,0.1657826,0.2697048,0.059010524,0.16894539,0.13253528,0.08909264,0.16650496,0.13445497,4.4865534E-4,0.13445497,0.16650496,0.08909264,0.13253528,0.16894539,0.059010524,0.2697048,0.1657826,0.074500345,0.25296867,0.0788358,0.07977692,0.092691354,0.1589262,0.23339994,0.49178666,0.19564727,0.27270386,0.3523589,0.07329479,0.14754446,0.5149709,0.3953131,0.75641024,1.1086774,0.38482398,0.9473425,0.60364187,0.41855675,0.91601706,3.1652515,hu
3.5149817,2.2414732,0.8366886,0.21148115,0.9669398,1.0904385,0.27477965,1.1146195,0.72379935,0.19988045,0.2375068,0.06957253,0.11918409,0.36661735,0.18662031,0.22656387,0.35962257,0.2498418,0.22883637,0.2283425,0.16700871,0.06445091,0.10248862,0.09960551,0.12675424,0.18340246,0.07546586,0.17396495,0.11821574,0.11227729,0.13524425,0.14616054,0.07036394,0.14616054,0.13524425,0.11227729,0.11821574,0.17396495,0.07546586,0.18340246,0.12675424,0.09960551,0.10248862,0.06445091,0.16700871,0.2283425,0.22883637,0.2498418,0.35962257,0.22656387,0.18662031,0.36661735,0.11918409,0.06957253,0.2375068,0.19988045,0.72379935,1.1146195,0.27477965,1.0904385,0.9669398,0.21148115,0.8366886,2.2414732,hu
3.0717862,2.220134,0.9461742,0.19574001,1.7164054,1.316075,0.3859014,0.4656382,0.34232333,0.22483101,0.7515781,0.47052857,0.18928975,0.20655294,0.13401148,0.15930696,0.21644695,0.018200783,0.17462929,0.36832744,0.16910991,0.23667245,0.1503396,0.056850806,0.08404667,0.11603299,0.02049859,0.14979132,0.23290232,0.05655719,0.16194521,0.109413214,0.02377867,0.109413214,0.16194521,0.05655719,0.23290232,0.14979132,0.02049859,0.11603299,0.08404667,0.056850806,0.1503396,0.23667245,0.16910991,0.36832744,0.17462929,0.018200783,0.21644695,0.15930696,0.13401148,0.20655294,0.18928975,0.47052857,0.7515781,0.22483101,0.34232333,0.4656382,0.3859014,1.316075,1.7164054,0.19574001,0.9461742,2.220134,hu
2.7181344,2.946653,1.1560463,0.31981894,0.16077076,0.27321523,0.09623865,0.6620359,0.5671161,0.22489722,0.86765474,0.4980365,0.31128028,0.6368178,0.28227484,0.20304124,0.1869334,0.10915361,0.0275739,0.2269806,0.040154338,0.18587609,0.37715626,0.01392137,0.19838783,0.23519255,0.036441278,0.10617301,0.08650488,0.049299665,0.12323014,0.14687295,0.041986547,0.14687295,0.12323014,0.049299665,0.08650488,0.10617301,0.036441278,0.23519255,0.19838783,0.01392137,0.37715626,0.18587609,0.040154338,0.2269806,0.0275739,0.10915361,0.1869334,0.20304124,0.28227484,0.6368178,0.31128028,0.4980365,0.86765474,0.22489722,0.5671161,0.6620359,0.09623865,0.27321523,0.16077076,0.31981894,1.1560463,2.946653,hu
2.5622644,2.8846538,0.983622,0.16911264,0.609658,0.7746648,0.20456292,1.0243013,0.694094,0.28765282,0.58901614,0.21644725,0.067961544,0.29057008,0.1890866,0.20859277,0.6081406,0.23712544,0.20900057,0.32873037,0.08560303,0.094833165,0.19537218,0.07194788,0.13544455,0.33027044,0.013798824,0.1354514,0.13160126,0.05854092,0.21570584,0.14310451,0.08726324,0.14310451,0.21570584,0.05854092,0.13160126,0.1354514,0.013798824,0.33027044,0.13544455,0.07194788,0.19537218,0.094833165,0.08560303,0.32873037,0.20900057,0.23712544,0.6081406,0.20859277,0.1890866,0.29057008,0.067961544,0.21644725,0.58901614,0.28765282,0.694094,1.0243013,0.20456292,0.7746648,0.609658,0.16911264,0.983622,2.8846538,hu
1.7659404,3.1648715,0.9310929,0.12279128,0.5072243,0.80068344,0.25127545,0.9502962,0.7758305,0.3003928,0.7568484,0.3166194,0.15582466,0.14691655,0.10562336,0.08540528,0.35802567,0.22948597,0.2220014,0.33056864,0.1711543,0.1548474,0.16478805,0.06374738,0.123515815,0.26175955,0.091290504,0.17172179,0.194329,0.07667135,0.14657763,0.059754696,0.0043743867,0.059754696,0.14657763,0.07667135,0.194329,0.17172179,0.091290504,0.26175955,0.123515815,0.06374738,0.16478805,0.1548474,0.1711543,0.33056864,0.2220014,0.22948597,0.35802567,0.08540528,0.10562336,0.14691655,0.15582466,0.3166194,0.7568484,0.3003928,0.7758305,0.9502962,0.25127545,0.80068344,0.5072243,0.12279128,0.9310929,3.1648715,hu
3.550575,2.3416314,1.2137262,0.39897117,0.85209495,0.6253659,0.022386396,1.0476592,0.5110528,0.15470101,0.4237058,0.07706034,0.116852105,0.6920307,0.33530685,0.322682,0.6666024,0.29248428,0.18558677,0.20800255,0.06320609,0.13500866,0.1848816,0.0610051,0.28735554,0.29737714,0.15012321,0.29984763,0.2602419,0.15182918,0.08403446,0.1438689,0.052417804,0.1438689,0.08403446,0.15182918,0.2602419,0.29984763,0.15012321,0.29737714,0.28735554,0.0610051,0.1848816,0.13500866,0.06320609,0.20800255,0.18558677,0.29248428,0.6666024,0.322682,0.33530685,0.6920307,0.116852105,0.07706034,0.4237058,0.15470101,0.5110528,1.0476592,0.022386396,0.6253659,0.85209495,0.39897117,1.2137262,2.3416314,hu
2.7306218,2.4264786,0.7820462,0.05751944,1.4877396,1.1900508,0.2956499,0.4269383,0.21919271,0.15914974,0.84539944,0.5468297,0.25232902,0.21189538,0.06914339,0.14214158,0.47743583,0.20300445,0.110495895,0.03939197,0.09894955,0.17127036,0.327277,0.048130345,0.081004985,0.098161645,0.06361701,0.16903898,0.24273579,0.015585747,0.14869821,0.117581524,0.0038509348,0.117581524,0.14869821,0.015585747,0.24273579,0.16903898,0.06361701,0.098161645,0.081004985,0.048130345,0.327277,0.17127036,0.09894955,0.03939197,0.110495895,0.20300445,0.47743583,0.14214158,0.06914339,0.21189538,0.25232902,0.5468297,0.84539944,0.15914974,0.21919271,0.4269383,0.2956499,1.1900508,1.4877396,0.05751944,0.7820462,2.4264786,hu
2.883912,2.914954,0.54378915,0.2005037,0.37854445,0.7673475,0.15765058,1.0594435,0.7124272,0.21712987,0.74123544,0.363136,0.06311322,0.20202136,0.22601013,0.1236297,0.29760665,0.096125044,0.1244392,0.2118266,0.05795544,0.1723426,0.22160982,0.09091617,0.18167885,0.24282654,0.0141145345,0.058526214,0.0749318,0.039627027,0.13507994,0.12614305,0.021572776,0.12614305,0.13507994,0.039627027,0.0749318,0.058526214,0.0141145345,0.24282654,0.18167885,0.09091617,0.22160982,0.1723426,0.05795544,0.2118266,0.1244392,0.096125044,0.29760665,0.1236297,0.22601013,0.20202136,0.06311322,0.363136,0.74123544,0.21712987,0.7124272,1.0594435,0.15765058,0.7673475,0.37854445,0.2005037,0.54378915,2.914954,hu
2.8325787,2.671303,0.53882176,0.15517446,1.2188222,1.1946955,0.28557092,1.1202226,0.53141516,0.02031423,0.08092488,0.06796262,0.14092784,0.3050889,0.23405124,0.14643225,0.23936854,0.11812861,0.11041785,0.23771507,0.11084606,0.11591808,0.16756886,0.051584676,0.1509524,0.21081889,0.022032281,0.121574536,0.16376562,0.06687126,0.17226145,0.11325647,0.015329031,0.11325647,0.17226145,0.06687126,0.16376562,0.121574536,0.022032281,0.21081889,0.1509524,0.051584676,0.16756886,0.11591808,0.11084606,0.23771507,0.11041785,0.11812861,0.23936854,0.14643225,0.23405124,0.3050889,0.14092784,0.06796262,0.08092488,0.02031423,0.53141516,1.1202226,0.28557092,1.1946955,1.2188222,0.15517446,0.53882176,2.671303,hu
0.029498983,2.9028292,1.3509595,0.8076935,1.329681,1.2574463,0.37119743,0.9164309,0.4983283,0.3047657,0.32474262,0.15180905,0.08444396,0.2341903,0.3196091,0.1393822,0.32220167,0.21779986,0.10975577,0.17744744,0.17407487,0.1330517,0.17252535,0.10547142,0.13722979,0.25050336,0.18329978,0.20084505,0.16325852,0.13299051,0.15282224,0.09922731,0.09530164,0.09922731,0.15282224,0.13299051,0.16325852,0.20084505,0.18329978,0.25050336,0.13722979,0.10547142,0.17252535,0.1330517,0.17407487,0.17744744,0.10975577,0.21779986,0.32220167,0.1393822,0.3196091,0.2341903,0.08444396,0.15180905,0.32474262,0.3047657,0.4983283,0.9164309,0.37119743,1.2574463,1.329681,0.8076935,1.3509595,2.9028292,hu
4.584162,1.2731049,0.12159388,0.19369096,1.2173218,1.063157,0.22035837,0.70621085,0.40090033,0.12346232,0.16721672,0.14345008,0.13445075,0.17389235,0.14323375,0.09629296,0.18626906,0.11827103,0.039805084,0.14966416,0.080648586,0.1045263,0.13590798,0.117544875,0.11147757,0.17531039,0.10139579,0.11546097,0.12093796,0.11199123,0.06428989,0.083647475,0.012674502,0.083647475,0.06428989,0.11199123,0.12093796,0.11546097,0.10139579,0.17531039,0.11147757,0.117544875,0.13590798,0.1045263,0.080648586,0.14966416,0.039805084,0.11827103,0.18626906,0.09629296,0.14323375,0.17389235,0.13445075,0.14345008,0.16721672,0.12346232,0.40090033,0.70621085,0.22035837,1.063157,1.2173218,0.19369096,0.12159388,1.2731049,hu
3.0531669,2.0062687,1.3601772,0.32961524,1.909376,0.9745579,0.106991865,0.4243643,0.50853366,0.23282436,0.38814282,0.24941541,0.21425508,0.320865,0.1564032,0.07564655,0.23218156,0.13439848,0.10926588,0.15900351,0.072692454,0.1091095,0.24237059,0.06990912,0.11454245,0.21042468,0.039947707,0.17347108,0.13155475,0.06976329,0.14232132,0.14999531,0.09937691,0.14999531,0.14232132,0.06976329,0.13155475,0.17347108,0.039947707,0.21042468,0.11454245,0.06990912,0.24237059,0.1091095,0.072692454,0.15900351,0.10926588,0.13439848,0.23218156,0.07564655,0.1564032,0.320865,0.21425508,0.24941541,0.38814282,0.23282436,0.50853366,0.4243643,0.106991865,0.9745579,1.909376,0.32961524,1.3601772,2.0062687,hu
3.0031419,2.7869866,0.8515688,0.25442457,0.2399497,0.49597517,0.14419709,0.92352116,0.7031628,0.3118359,0.8421005,0.5161541,0.23185956,0.40206394,0.2699153,0.0074148444,0.0659948,0.06958277,0.1367199,0.21202016,0.08237719,0.16655958,0.25702,0.09443452,0.17176384,0.21369918,0.029118702,0.10265983,0.09325627,0.046588175,0.15135014,0.1576277,0.0092721665,0.1576277,0.15135014,0.046588175,0.09325627,0.10265983,0.029118702,0.21369918,0.17176384,0.09443452,0.25702,0.16655958,0.08237719,0.21202016,0.1367199,0.06958277,0.0659948,0.0074148444,0.2699153,0.40206394,0.23185956,0.5161541,0.8421005,0.3118359,0.7031628,0.92352116,0.14419709,0.49597517,0.2399497,0.25442457,0.8515688,2.7869866,hu
2.7752256,2.7857273,0.7541225,0.1074285,1.0197684,1.1014642,0.29594105,1.122029,0.5850323,0.16976115,0.115805015,0.11333778,0.17917539,0.40707403,0.2610324,0.16869308,0.33195195,0.18544397,0.1599536,0.17861845,0.034385443,0.07450497,0.18003206,0.07253785,0.12078552,0.159062,0.011810056,0.16806017,0.19173986,0.042241063,0.15002158,0.1250012,0.018918248,0.1250012,0.15002158,0.042241063,0.19173986,0.16806017,0.011810056,0.159062,0.12078552,0.07253785,0.18003206,0.07450497,0.034385443,0.17861845,0.1599536,0.18544397,0.33195195,0.16869308,0.2610324,0.40707403,0.17917539,0.11333778,0.115805015,0.16976115,0.5850323,1.122029,0.29594105,1.1014642,1.0197684,0.1074285,0.7541225,2.7857273,hu
0.79860455,2.8611152,1.553092,0.79426897,1.0752363,1.1732374,0.35449225,1.051463,0.43852073,0.47053242,0.08010617,0.22153735,0.091882475,0.44518042,0.44690603,0.20920709,0.30296862,0.2440767,0.17853338,0.20907576,0.14600126,0.08988137,0.14294118,0.19247541,0.11979313,0.18733329,0.12706695,0.14934792,0.2079779,0.1785172,0.14379281,0.1106873,0.14484055,0.1106873,0.14379281,0.1785172,0.2079779,0.14934792,0.12706695,0.18733329,0.11979313,0.19247541,0.14294118,0.08988137,0.14600126,0.20907576,0.17853338,0.2440767,0.30296862,0.20920709,0.44690603,0.44518042,0.091882475,0.22153735,0.08010617,0.47053242,0.43852073,1.051463,0.35449225,1.1732374,1.0752363,0.79426897,1.553092,2.8611152,hu
4.4798875,1.5545759,0.5441561,0.08778202,0.7891759,0.7270687,0.22875279,1.0294338,0.71446794,0.19779544,0.55144465,0.27587768,0.11552213,0.03787396,0.07741603,0.16866268,0.17613798,0.13609928,0.052557874,0.074972935,0.076815225,0.112220325,0.18114014,0.10208925,0.14521548,0.17574573,0.10525859,0.07833624,0.0978027,0.056148667,0.09036962,0.080098264,0.10027423,0.080098264,0.09036962,0.056148667,0.0978027,0.07833624,0.10525859,0.17574573,0.14521548,0.10208925,0.18114014,0.112220325,0.076815225,0.074972935,0.052557874,0.13609928,0.17613798,0.16866268,0.07741603,0.03787396,0.11552213,0.27587768,0.55144465,0.19779544,0.71446794,1.0294338,0.22875279,0.7270687,0.7891759,0.08778202,0.5441561,1.5545759,hu
2.9425364,2.2142427,1.0694002,0.14500593,1.759799,1.0931333,0.18714449,0.29530314,0.48122337,0.26819813,0.7581352,0.33097863,0.06602247,0.25773793,0.07273809,0.12757316,0.2048355,0.19513254,0.1072719,0.2486396,0.15394497,0.15525496,0.16654672,0.08327571,0.15199505,0.18481354,0.099026695,0.0780378,0.14660266,0.027865084,0.18273841,0.15393506,0.06254987,0.15393506,0.18273841,0.027865084,0.14660266,0.0780378,0.099026695,0.18481354,0.15199505,0.08327571,0.16654672,0.15525496,0.15394497,0.2486396,0.1072719,0.19513254,0.2048355,0.12757316,0.07273809,0.25773793,0.06602247,0.33097863,0.7581352,0.26819813,0.48122337,0.29530314,0.18714449,1.0931333,1.759799,0.14500593,1.0694002,2.2142427,hu
1.0332134,2.4672198,1.7716477,1.4412087,0.39261332,0.91256374,0.91433895,0.9845111,0.7472582,0.26505455,0.789828,0.5598686,0.64149773,0.23143144,0.2519528,0.68613654,0.2219217,0.07745571,0.29717717,0.21133249,0.2375264,0.32923198,0.09366412,0.22987214,0.30640468,0.31922045,0.19010179,0.067292236,0.18289173,0.18827327,0.32881454,0.17452152,0.17576036,0.17452152,0.32881454,0.18827327,0.18289173,0.067292236,0.19010179,0.31922045,0.30640468,0.22987214,0.09366412,0.32923198,0.2375264,0.21133249,0.29717717,0.07745571,0.2219217,0.68613654,0.2519528,0.23143144,0.64149773,0.5598686,0.789828,0.26505455,0.7472582,0.9845111,0.91433895,0.91256374,0.39261332,1.4412087,1.7716477,2.4672198,hud
0.41190198,2.171243,1.9878838,1.6198475,0.8438928,0.9998861,0.544585,1.1561731,0.63230634,0.38003343,0.536962,0.22840735,0.5636721,0.17545667,0.19424203,0.17209053,0.26169348,0.36766425,0.34345224,0.17626175,0.21726419,0.2510985,0.40326434,0.17156857,0.15201895,0.17545378,0.13809368,0.3217839,0.20721006,0.15100159,0.115553774,0.18593615,0.23408535,0.18593615,0.115553774,0.15100159,0.20721006,0.3217839,0.13809368,0.17545378,0.15201895,0.17156857,0.40326434,0.2510985,0.21726419,0.17626175,0.34345224,0.36766425,0.26169348,0.17209053,0.19424203,0.17545667,0.5636721,0.22840735,0.536962,0.38003343,0.63230634,1.1561731,0.544585,0.9998861,0.8438928,1.6198475,1.9878838,2.171243,hud
1.5892829,2.2687175,1.87558,1.3764096,0.69616735,1.0620644,0.45846722,0.9626684,0.6881106,0.35871628,0.54684854,0.28006545,0.4834881,0.057441078,0.1979394,0.2019945,0.20757057,0.32205662,0.15836187,0.15670271,0.3045366,0.19952215,0.30258396,0.25380942,0.09450652,0.22142144,0.16422403,0.18958245,0.047042847,0.18418366,0.09646173,0.11377117,0.21041888,0.11377117,0.09646173,0.18418366,0.047042847,0.18958245,0.16422403,0.22142144,0.09450652,0.25380942,0.30258396,0.19952215,0.3045366,0.15670271,0.15836187,0.32205662,0.20757057,0.2019945,0.1979394,0.057441078,0.4834881,0.28006545,0.54684854,0.35871628,0.6881106,0.9626684,0.45846722,1.0620644,0.69616735,1.3764096,1.87558,2.2687175,hud
3.184548,2.3267117,1.2939496,0.6625053,0.9022323,0.52577007,0.067564055,1.1692076,0.7390818,0.27317423,0.6113,0.40575185,0.16017528,0.19684158,0.16929068,0.16576202,0.4017377,0.26727983,0.24558316,0.04026793,0.11141179,0.05164148,0.41934437,0.116784975,0.24980016,0.38004312,0.12822051,0.26795474,0.025266407,0.02134416,0.07073678,0.24529845,0.05144567,0.24529845,0.07073678,0.02134416,0.025266407,0.26795474,0.12822051,0.38004312,0.24980016,0.116784975,0.41934437,0.05164148,0.11141179,0.04026793,0.24558316,0.26727983,0.4017377,0.16576202,0.16929068,0.19684158,0.16017528,0.40575185,0.6113,0.27317423,0.7390818,1.1692076,0.067564055,0.52577007,0.9022323,0.6625053,1.2939496,2.3267117,hud
