X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Y10,Y11,Y12,Y13,Y14,Y15,Y16,Y17,Y18,Y19,Y20,Y21,Y22,Y23,Y24,Y25,Y26,Y27,Y28,Y29,Y30,Z1,Z2,Z3,Z4,Z5,Z6,Z7,Z8,Z9,Z10,Z11,Z12,Z13,Z14,Z15,Z16,Z17,Z18,Z19,Z20,Z21,Z22,Z23,Z24,Z25,Z26,Z27,Z28,Z29,Z30,Gesture
-0.9619147,-1.0935199,-1.012164,-1.0911272,-1.038485,-1.1437693,-1.1174482,-1.0624132,-1.160519,-1.0815558,-1.0480564,-2.210968,0.9451649,4.65404,7.8173513,9.401401,8.669196,5.4556355,-1.3663018,0.3062813,0.83748794,0.8207382,0.66041905,0.68195444,0.526421,0.4761717,0.4546363,0.46181476,0.46899325,0.47856453,1.1030912,1.1318051,1.0145568,1.0935199,1.0552348,1.0743774,1.038485,1.0241281,1.052842,0.99302137,1.0049855,2.5914268,-0.8279166,-1.0935199,-1.253839,0.043070808,1.253839,-4.182654,-15.993627,-10.408778,-9.272188,-9.600004,-9.200403,-9.487542,-9.348758,-9.339187,-9.4229355,-9.353543,-9.102298,-9.521041,9.717253,9.628718,9.745967,9.657433,9.638289,9.769895,9.707682,9.786645,9.525827,9.810573,9.62154,11.837294,9.982856,6.5778694,4.206582,2.4741786,3.3930225,3.9768713,0.19860429,4.065406,3.5389848,3.7423747,3.641876,3.6466618,3.7854455,3.8811584,3.9816568,3.8093736,3.9146578,3.926622,hud
-1.3543376,-3.6777685,0.8542377,7.556534,9.329616,7.9680996,-0.7704889,0.17706887,-0.086141616,0.16271193,-0.16271193,-0.16749759,-0.16271193,-0.18424734,-0.16271193,-0.22492532,-0.2321038,-0.31345975,-0.2727818,-0.26081768,-0.30867413,-0.39481574,-0.3804588,-0.41874397,-0.38285163,-0.35413775,-0.37328035,-0.3589234,-0.41874397,-0.40438703,0.36131623,2.7445676,-0.93559366,0.18664017,1.4811572,1.1844472,-7.216753,-12.102897,-8.592627,-8.989835,-8.980264,-8.874979,-8.958728,-8.7266245,-9.035298,-9.008977,-8.872586,-8.839087,-8.898908,-8.7673025,-8.851051,-8.690732,-8.941978,-8.705089,-8.740981,-8.95155,-8.8701935,-8.855837,-8.6548395,-8.76491,9.695718,13.411771,9.116654,2.8163524,1.416551,2.6201408,5.352744,6.2404814,4.800002,4.761717,4.749753,4.7449675,4.898108,4.8191447,4.867001,4.749753,4.843073,4.831109,4.924429,4.8646083,4.9435716,5.0105705,4.962714,4.962714,5.0129633,5.020142,4.912465,5.1421757,4.955536,4.924429,hud
-1.3375878,-1.3351951,-1.4476577,-1.3998013,-1.4093726,-1.7347964,-1.4476577,3.4169507,6.1902323,10.4016,8.482556,-4.194618,0.17228323,0.29671,0.30388847,0.22492532,0.1794617,0.18664017,0.12921242,0.10289137,0.16749759,0.15314065,0.13878371,0.10289137,0.18424734,0.1052842,0.24885355,0.16510476,0.15553348,0.18903299,0.58624154,0.5838487,0.5407779,0.55034924,0.6364908,0.7513463,-0.17706887,-2.4071796,-1.7204394,-0.21535404,0.5096712,-8.63809,-12.320643,-8.398808,-8.874979,-9.107083,-8.949157,-8.733803,-8.867801,-8.88455,-8.896515,-8.769695,-8.9013,-8.62134,-8.8701935,-8.652447,-8.863015,-8.8701935,-8.827123,-8.839087,9.645468,9.652647,9.762716,9.616755,9.729217,10.157532,11.729616,7.420143,4.0701914,2.2875385,3.6203406,5.879165,6.7836523,4.6899323,4.8646083,4.792824,4.8119664,4.85743,4.912465,4.8933225,4.9459643,4.8885365,4.881358,4.900501,4.7856455,4.9196434,4.8191447,4.989035,4.8693943,4.965107,hud
-0.43070808,-0.4354937,-0.4139583,-0.52163535,-1.5337993,1.8137596,6.9320073,10.135997,6.6568327,-2.7852457,0.16510476,0.52163535,0.56470615,0.63170516,0.51206404,0.57427746,0.4761717,0.54317075,0.5096712,0.5240282,0.5288138,0.6364908,0.57188463,0.42831525,0.5024927,0.4331009,0.49052864,0.50488555,0.4881358,0.39481574,-5.2833524,-5.3072805,-5.252246,-5.4029937,-6.4199433,-5.6997037,-2.0961127,2.4861426,-2.1272194,-17.426928,-10.746166,-9.394221,-9.6071825,-9.74836,-9.147761,-9.662218,-9.420543,-9.5353985,-9.456435,-9.537791,-9.537791,-9.427721,-9.482756,-9.394221,-9.4636135,-9.353543,-9.45165,-9.375079,-9.322437,-9.382257,8.487342,8.49452,8.432307,8.580662,12.004791,6.367301,1.1676974,2.3665016,3.050849,-1.2466606,4.4434714,3.5533416,3.306881,3.507878,3.505485,3.534199,3.495914,3.586841,3.5988052,3.5988052,3.603591,3.5676985,3.6083765,3.6873398,3.5892339,3.6681972,3.6514473,3.8093736,3.7016966,3.7567315,hud
-1.2753744,-1.2107682,-1.2442678,-1.2801601,-1.2849457,-3.251846,1.0935199,4.2759743,9.329616,8.965906,6.1040907,-5.3144593,-0.2656033,0.09092726,-0.040677983,0.019142581,0.038285162,0.09092726,0.019142581,0.124426775,0.009571291,0.076570325,0.06699903,0.0071784677,0.059820566,-0.009571291,0.023928227,-0.009571291,0.0023928226,-0.04546363,5.704489,5.7427745,5.723632,5.814559,5.7140603,10.107283,4.4985065,3.4408789,1.4596218,3.751946,1.5026926,-10.253245,-6.7381887,-6.3361945,-6.1471615,-5.9724855,-6.218946,-6.24766,-6.166304,-6.1567326,-6.0729837,-6.128019,-6.111269,-6.029913,-6.1591253,-6.094519,-6.1495543,-6.2404814,-6.2117677,-5.8839507,7.7096744,7.6163545,7.63789,7.6713896,7.7790666,10.265209,8.140383,5.400601,1.3328022,1.8544376,2.2588246,10.490134,9.186047,7.7790666,7.9776707,7.838887,7.8293157,7.865208,7.735996,7.972885,7.8053875,7.944171,7.960921,7.82453,8.006385,7.9154572,7.8891363,7.905886,7.9633136,7.9633136,hud
-1.1844472,-1.174876,-1.119841,-1.0719845,-1.0600204,-1.1796615,-1.2346965,-1.2801601,-1.2777673,-1.2227324,-1.3304094,-3.062813,1.727618,6.814759,10.686346,7.056434,-4.0151563,0.59581286,0.78723866,0.70348984,0.53359944,0.6149554,0.61016977,0.5407779,0.4761717,0.49292147,0.45702913,0.38285163,0.3900301,0.4546363,0.31585258,0.1052842,0.083748795,0.059820566,0.040677983,-0.059820566,-0.0047856453,0.06460621,0.04546363,-0.05742774,0.0023928226,1.1222339,-1.8305093,-1.2705889,2.0673988,1.0360922,-5.922236,-12.579068,-8.9108715,-9.064013,-9.403793,-9.3104725,-9.461221,-9.152547,-9.229117,-9.269794,-9.300901,-9.236296,-9.221938,-9.193225,9.796216,9.868001,9.724431,9.738789,9.722038,9.745967,9.8727865,9.702896,9.779466,9.71486,9.9038925,14.847465,7.3172517,2.737389,1.727618,2.5172493,3.1872396,5.651847,3.6203406,3.7040894,3.9481573,3.8787656,3.7758741,3.9649072,3.9864426,3.993621,3.9170506,4.0534415,3.9242291,4.0366917,hud
-1.0863415,-1.2370893,-0.11006984,3.0005996,5.690132,7.8317084,9.030513,9.5665045,8.738588,7.812566,3.9050865,1.2131611,0.7178468,0.4953143,0.55752766,0.526421,0.4881358,0.5024927,0.552742,0.55752766,0.5407779,0.4977071,0.5838487,0.5982057,0.55034924,0.5694918,0.53599226,0.6197411,0.57188463,0.64606214,-0.74416786,-0.24885355,-1.0719845,-1.5888343,-1.4069797,-1.0145568,0.27756742,0.32542387,-0.076570325,-4.2711883,-5.5633125,-13.708481,-10.561919,-10.169497,-9.925428,-10.01157,-10.171889,-10.073783,-10.097712,-10.19821,-10.037891,-10.018748,-10.092926,-10.0881405,-10.135997,-10.057034,-10.047462,-10.200603,-9.946963,-10.408778,9.690931,10.858629,11.253445,8.812766,7.176075,4.0845485,1.8711873,1.4452649,1.9094725,0.9738788,-1.0624132,-3.1489546,-0.5383851,-0.5838487,-0.2727818,-0.33738798,-0.6771688,-0.4139583,-0.4331009,-0.5838487,-0.5838487,-0.5096712,-0.5599205,-0.46899325,-0.3900301,-0.54317075,-0.39720857,-0.51206404,-0.59581286,-0.42592242,hud
-0.81595254,-0.8566305,-0.9164511,-1.0193424,-0.8757731,-1.0719845,-0.21774685,2.1367905,4.938786,7.4416785,8.437093,9.801002,9.35833,8.281559,5.0919266,-1.5337993,-0.08853444,0.040677983,0.09810573,0.14356937,0.10767702,0.0526421,0.1698904,0.11964113,0.13878371,0.083748795,0.11006984,0.03589234,0.0526421,0.033499517,-0.5479564,-0.46660042,-0.36131623,-0.485743,-0.6053841,-0.0741775,-0.9762716,-1.8783658,-1.7826529,-1.5984055,-1.0169497,-0.09571291,0.05742774,-1.3016955,-6.3481584,-10.705488,-10.061819,-9.671789,-9.9015,-10.023534,-10.155139,-10.001999,-10.13839,-10.054641,-10.030712,-9.930214,-10.037891,-9.944571,-9.879965,-9.920643,9.726824,9.738789,9.781859,9.784252,9.757931,10.303494,10.904093,9.348758,7.9944205,5.130212,2.658426,0.8039884,1.7371893,0.7585248,-0.0526421,-3.0460632,-2.065006,-1.8281165,-1.6007984,-1.5050855,-1.6917256,-1.6342978,-1.579263,-1.5481563,-1.6223338,-1.6031911,-1.5074782,-1.5625132,-1.6486548,-1.6103697,hud
-1.0719845,-1.105484,-1.1389836,-1.1916257,-1.3232309,-0.52163535,2.1104696,4.792824,7.1306114,8.425129,9.375079,9.250652,8.56152,6.5108705,-0.7896315,-0.03589234,0.3804588,0.37328035,0.38285163,0.3684947,0.3924229,0.33738798,0.44985065,0.37567315,0.35653058,0.38763726,0.36370903,0.41156548,0.3589234,0.43788654,-7.587641,-7.676175,-7.611569,-7.5996046,-7.9369926,-8.683554,-7.587641,-6.053841,-5.73081,-3.7280176,-1.6845472,-1.8879371,-2.8833513,-5.1254263,-10.79163,-8.336594,-9.499506,-9.561719,-9.602397,-9.667004,-9.415757,-9.4636135,-9.662218,-9.509077,-9.473185,-9.485149,-9.470792,-9.5665045,-9.468399,-9.5665045,6.439086,6.300302,6.503692,6.3768725,6.7812595,7.2095747,5.7523456,4.6061835,3.534199,1.8951155,0.94755775,1.902294,0.72023964,-1.0336994,-3.9433718,-4.5415773,-3.1848469,-3.333202,-3.4169507,-3.266203,-3.4073794,-3.3355947,-3.4648073,-3.493521,-3.3619158,-3.4193435,-3.400201,-3.3690944,-3.4528432,-3.4360933,hud
-1.0743774,-1.1820544,-0.9762716,-1.1150553,-0.9212367,0.79441714,3.4456646,5.6303115,7.5110703,8.848659,9.49472,9.107083,8.616554,6.73101,1.4356936,-0.5623133,-0.5599205,-0.5240282,-0.61734825,-0.4953143,-0.5096712,-0.62452674,-0.55034924,-0.5168497,-0.5192425,-0.6149554,-0.52163535,-0.4235296,-0.6053841,-0.53359944,5.5274205,5.6279187,5.4795637,5.4963136,6.2811594,5.9007006,5.319245,4.642076,3.778267,1.7946169,1.7874385,2.4382863,0.18424734,-1.3495519,-1.524228,-1.253839,-1.0336994,-1.3328022,-1.375873,-1.2921243,-1.4285151,-1.3064811,-1.4883357,-1.4835501,-1.4739788,-1.4763715,-1.538585,-1.5840486,-1.6749759,-1.6127625,7.8891363,7.865208,7.8053875,7.9537425,8.705089,8.221739,6.6089764,5.285745,3.6179478,1.2083755,-0.1363909,0.79920274,3.1058838,4.981857,8.597412,10.447063,9.688539,9.896714,9.674182,9.707682,9.767502,9.631111,9.817751,9.645468,9.812965,9.580862,9.5665045,9.801002,9.705289,9.757931,hud
-0.6628119,-0.66041905,-0.72023964,-0.7728817,-0.6771688,-0.715454,-0.65324056,-0.85184485,-0.81834537,1.1653047,4.074977,6.108876,7.9346,9.267402,9.442079,8.9013,7.908279,5.2953167,2.5316064,0.37567315,0.10289137,-0.031106694,-0.062213387,0.011964113,0.02871387,0.02871387,0.02871387,0.05503492,-0.0526421,0.016749758,-0.7585248,-0.91884387,-0.78723866,-0.79441714,-0.72263247,-0.7609176,-0.76331043,-0.8446664,-0.7680961,-1.524228,-1.402194,-0.9762716,-1.2394822,-0.5838487,-0.32063824,-1.7347964,-3.4504502,-6.410372,-11.059627,-13.409378,-10.470992,-10.066605,-10.114461,-9.990034,-10.100104,-10.293923,-10.01157,-9.966106,-10.095319,-10.126426,9.858429,9.741181,9.836894,9.762716,9.753145,9.760324,9.683753,10.068997,11.076376,10.169497,8.116454,6.8219376,4.2759743,2.0554347,2.0985055,1.8664017,0.6963114,-0.3924229,-1.0025927,-1.8687944,-1.174876,-1.2251252,-1.1150553,-1.3710874,-1.1988041,-1.2418749,-1.3280165,-1.2634103,-1.2586247,-1.227518,hud
-1.0169497,-1.2705889,-0.31585258,3.493521,6.975078,9.32483,8.2049885,4.9579287,-0.39720857,0.062213387,0.21535404,0.30149564,0.076570325,0.10049855,0.083748795,0.083748795,0.21296121,0.11246266,0.18664017,0.1268196,0.21774685,0.15074782,0.2105684,0.15792629,0.23688944,0.18903299,0.17706887,0.148355,0.20338993,0.21774685,-0.6580262,-0.37088752,-0.4019942,-1.5409778,-1.1964114,0.6269195,1.1006985,-4.1467614,-10.449456,-11.033305,-10.083355,-10.157532,-9.968499,-10.210175,-10.037891,-10.13839,-10.133604,-10.07139,-10.155139,-10.092926,-10.183853,-9.994821,-10.219746,-10.030712,-10.286744,-9.994821,-10.171889,-9.970892,-10.143175,-10.200603,9.583255,10.844273,11.339586,8.1738825,4.101298,0.8111669,2.4358935,0.21774685,-1.0887343,-0.19860429,-0.8039884,-0.4019942,-0.66999036,-0.57188463,-0.4881358,-0.5982057,-0.72023964,-0.47856453,-0.62452674,-0.5599205,-0.56470615,-0.6580262,-0.6149554,-0.7680961,-0.6125626,-0.7322037,-0.75613195,-0.6843473,-0.74895346,-0.80159557,hud
-0.7537391,-0.8781659,-0.7728817,-0.91884387,-0.8662018,-0.8997013,-1.0313065,-0.9236295,-1.2753744,0.2440679,3.790231,6.9702926,9.389436,9.195618,7.149754,3.6873398,-1.2586247,-0.13399807,-0.16510476,-0.17228323,-0.14356937,-0.13399807,-0.11006984,-0.14117654,-0.11964113,-0.13878371,-0.16271193,-0.14596218,-0.10289137,-0.17467605,-1.3112668,-1.0815558,-1.1916257,-1.1174482,-1.0408778,-1.2059826,-1.1581261,-1.253839,-0.997807,-2.0315065,-1.5170496,-1.8496519,0.4426722,1.5074782,-1.5553347,-9.628718,-12.815958,-10.913664,-10.315458,-9.889536,-10.083355,-9.970892,-9.980463,-10.13839,-10.064212,-10.018748,-9.913465,-9.990034,-10.049855,-10.013963,9.688539,9.789038,9.700503,9.745967,9.767502,9.676575,9.789038,9.844072,10.916057,10.748559,8.360522,4.682754,0.79441714,2.3449662,1.2610176,-1.3926228,-4.2975097,-1.6175481,-1.7180467,-1.39023,-1.3567305,-1.3064811,-1.3423735,-1.3447664,-1.2921243,-1.227518,-1.2801601,-1.4117653,-1.2777673,-1.3830515,hud
-1.1174482,-1.2131611,-1.2131611,-1.3016955,-1.2753744,-1.3064811,-1.0336994,1.8257236,5.800202,8.523234,9.073584,7.9657063,5.0943193,0.09332009,-0.043070808,-0.05503492,-0.09571291,0.02632105,-0.076570325,0.043070808,0.03589234,0.016749758,0.09332009,0.08853444,0.078963146,0.09571291,0.05742774,0.1698904,0.076570325,0.13160525,-6.168697,-6.0346985,-6.245267,-6.046663,-6.0753765,-6.3625154,-6.786045,-5.692525,-4.115655,-1.3184453,-0.03589234,-1.9286151,-6.3074803,-10.47817,-10.255638,-9.317652,-9.396614,-9.312865,-9.260223,-9.52822,-9.394221,-9.329616,-9.420543,-9.382257,-9.399008,-9.437292,-9.387043,-9.444471,-9.4229355,-9.58804,7.82453,7.769495,7.9130645,7.853244,7.7623167,8.183454,9.595219,7.3100734,3.9696927,2.053042,2.914458,2.4119651,-2.1918256,-6.15434,-4.613362,-3.792624,-3.7088752,-3.682554,-3.6777685,-3.7830527,-3.7040894,-3.694518,-3.641876,-3.6490545,-3.6921253,-3.6921253,-3.6681972,-3.6777685,-3.7208393,-3.5653057,hud
-0.8662018,-0.8781659,-1.0863415,-1.0456635,-1.0193424,-1.052842,-1.0169497,-1.0743774,-0.8805587,2.7110682,6.4031935,8.353344,9.65504,8.7984085,6.317052,-0.22013968,-0.8566305,-0.7298109,-0.90448695,-0.91405827,-0.9379865,-0.85184485,-0.9068798,-0.83988076,-0.91166544,-0.8542377,-0.83988076,-0.8255238,-0.86859465,-0.9164511,5.6183476,5.426922,5.6207404,5.5106707,5.5106707,5.5513487,5.5393844,5.6757755,7.757531,5.058427,3.0604203,1.6510476,1.6462619,2.4095724,-1.5026926,-3.9816568,-3.2231321,-3.522235,-3.2398818,-3.2590244,-3.2207394,-3.2231321,-3.2877383,-3.333202,-3.3667014,-3.3427732,-3.3164523,-3.4049866,-3.4360933,-3.3403804,7.8484583,7.877172,7.826923,7.8317084,7.836494,7.9393854,7.8436728,8.092526,9.427721,6.597012,3.6251264,2.0793629,0.13399807,0.1698904,4.3238306,9.669396,10.4566345,9.5665045,9.341579,9.265009,9.243474,9.193225,9.176475,9.334401,9.183653,9.348758,9.2793665,9.224331,9.341579,9.193225,hud
-1.0911272,-1.0959128,-1.0863415,-1.134198,-1.0648061,-1.1270195,-1.119841,-1.1988041,-1.0983056,-1.2753744,-1.1796615,-1.8496519,1.2753744,5.426922,8.374879,8.769695,6.7836523,0.22013968,0.80159557,-0.2632105,-0.36131623,-0.2416751,-0.21535404,-0.18185452,-0.2009971,-0.15792629,-0.2440679,-0.20817557,-0.1794617,-0.13160525,-0.1052842,-0.031106694,-0.10289137,0.1052842,0.016749758,0.014356935,-0.011964113,0.2416751,0.11724831,0.08135597,-0.031106694,0.2416751,-1.134198,-0.89730847,0.3804588,3.9026937,-1.5529419,-12.543177,-14.651253,-10.329815,-9.741181,-10.083355,-9.949356,-10.126426,-10.037891,-10.042677,-9.949356,-10.145568,-10.21496,-10.119247,9.753145,9.812965,9.805787,9.729217,9.734002,9.882358,9.638289,9.74836,9.710074,9.77468,9.801002,12.282358,9.626326,5.938986,1.5170496,2.349752,1.119841,-2.7110682,-0.634098,-0.89013004,-0.782453,-0.5814559,-0.5886344,-0.66041905,-0.5838487,-0.7537391,-0.7800602,-0.6628119,-0.5694918,-0.59342,hud
-0.6436693,-0.7704889,-1.0815558,-2.754139,-3.7280176,-3.0460632,-1.9908284,-2.2037897,-1.4955142,-1.3016955,-0.9068798,-0.71306115,-1.0719845,-1.727618,-2.9647074,-7.647461,-2.481357,-2.0434706,-1.7754744,-1.1820544,-0.53359944,-0.5312066,-0.6149554,-0.47377887,-0.34217364,-0.51206404,-0.3684947,-0.5096712,-0.33260235,-0.4881358,-1.2514462,-1.2849457,0.09571291,0.50488555,-0.72741807,-2.0027926,-5.168497,-1.861616,-0.55034924,0.10289137,0.41874397,0.40677986,0.0071784677,0.62452674,0.5383851,-9.116654,-3.5676985,-1.7898313,-0.63888365,-0.050249275,-0.02632105,-0.997807,-1.3734802,-1.727618,-1.6175481,-1.1700903,-1.5050855,-1.2969099,-1.457229,-1.3878372,9.877572,9.836894,10.24846,9.568898,9.552148,8.437093,10.753345,9.30808,9.533006,9.738789,9.731609,9.822537,9.908679,9.698111,9.674182,10.169497,9.341579,9.664611,9.686146,9.865608,9.760324,9.717253,9.5353985,9.717253,9.755538,9.68136,9.786645,9.702896,9.736395,9.705289,hh2
-0.8781659,-0.9068798,-0.93559366,-0.7800602,-1.0959128,-3.0029924,-4.5487556,-4.4482574,-2.0171494,-2.589034,-2.4598217,-1.8329022,-0.86859465,-0.5455636,-0.4833502,-0.6149554,-1.0313065,-2.103291,-2.8498518,-2.4765713,-1.4213367,-1.9501505,-2.1008983,-1.7611175,-1.3734802,-0.7704889,-0.36131623,-0.19142582,-0.19142582,-0.25842485,-1.9334008,-1.9788643,-1.9860427,-1.9932213,-0.55034924,1.7204394,-0.7920243,-4.759324,-2.4646072,-1.7802601,-1.4452649,-0.0071784677,-0.51445687,-1.3615161,-0.93559366,-0.8853444,-0.9810573,-1.9238294,-0.8255238,-0.89730847,-6.4845495,-3.35713,-1.4285151,-1.0241281,-0.36610186,-0.8422736,-2.1176481,-1.7587247,-1.6510476,-1.6534405,9.645468,9.731609,9.724431,9.638289,9.650253,9.513863,9.8321085,8.750552,8.898908,9.334401,9.688539,9.611969,9.760324,9.793823,9.564112,9.561719,9.339187,9.987641,9.817751,8.769695,10.083355,9.492328,9.74836,9.60479,9.602397,9.77468,9.760324,9.700503,9.674182,9.619147,hh2
-0.44985065,-0.52163535,-0.36610186,-0.47377887,-0.41874397,-0.6436693,-2.969493,-3.696911,-2.861816,-1.1724831,-2.3449662,-1.6965113,-0.9499506,-0.4953143,-0.078963146,0.0047856453,0.19860429,-0.0023928226,-0.6963114,-1.550549,-3.347559,-0.6628119,-1.550549,-1.6845472,-0.9379865,-0.58624154,-0.18185452,0.08853444,0.2440679,0.24885355,-6.2141604,-6.084948,-6.1160545,-5.962914,-6.24766,-5.319245,-2.8785655,-5.651847,-6.666404,-6.704689,-5.312066,-4.546363,-4.4554358,-4.773681,-4.85743,-5.575277,-5.2163534,-4.0677986,-5.759524,-5.1852465,-3.8500516,-9.65504,-6.838687,-5.3359947,-4.8119664,-4.3094735,-4.8454657,-4.8119664,-5.259424,-5.2235317,7.982456,7.9704924,7.905886,7.9106717,7.960921,9.403793,8.810373,8.370093,7.4943204,8.078169,8.554341,8.504091,8.678768,8.752945,8.255239,8.465807,8.295917,8.95155,9.506684,8.738588,9.616755,6.9009004,8.159525,8.937193,8.724232,8.803194,9.0544405,8.681161,8.506484,8.508878,hh2
-0.74177504,-0.64606214,-0.78723866,-0.7728817,-1.9908284,-4.883751,-4.6037908,-3.3403804,-3.2925239,-2.065006,-1.430908,-1.1389836,-0.7920243,-0.6939186,-0.96430755,-1.3304094,-1.6965113,-2.8187451,-5.4388857,-2.885744,-2.2755744,-1.5601203,-1.0145568,-0.54317075,-0.4642076,-0.7465607,-0.59581286,-0.51206404,-0.3924229,-0.41874397,2.9671001,3.010171,3.0675986,4.1922255,4.7162533,3.3403804,1.5074782,-0.24646074,1.9310079,2.0267208,2.1463618,2.4861426,2.4789643,3.1393833,2.4430718,1.8640088,1.7778672,3.9457645,-8.944371,-1.8568304,1.0719845,1.4093726,1.8807586,1.9381863,2.2229323,0.8805587,0.9092726,0.80877405,1.5936198,1.2873386,9.269794,9.176475,9.281759,8.669196,7.7120676,9.056833,8.9108715,10.217353,9.470792,9.128618,9.485149,9.138189,9.176475,9.3104725,9.466006,9.571291,9.501899,9.073584,11.207981,9.497113,9.662218,9.389436,9.296116,9.628718,9.554541,9.851251,9.992428,9.757931,9.614362,9.678967,hh2
-0.7537391,-0.79441714,-0.80877405,-0.8327023,-0.863809,-0.8877372,-0.93320084,-1.18684,-2.9240294,-4.1347976,-7.2023964,-1.942972,-2.481357,-2.2181466,-1.39023,-0.782453,-0.63170516,-0.7848458,-1.0289137,-1.5768701,-1.9860427,-2.9862428,-0.9667004,-2.103291,-1.8640088,-1.591227,-1.0241281,-0.6197411,-0.5766702,-0.4354937,-1.6199409,-1.6366907,-1.5984055,-1.5433706,-1.6893328,-1.7946169,-1.6175481,-0.18185452,0.6221339,0.9499506,-8.523234,-4.28076,-1.9764715,-0.61016977,-0.25603202,-0.4139583,0.74177504,-0.35413775,-2.333002,-2.3712873,-1.0552348,1.9238294,-5.4341,-2.4598217,-1.1294123,-0.9810573,0.078963146,-0.27038896,-1.0911272,-1.2179468,9.767502,9.674182,9.683753,9.710074,9.717253,9.772287,9.71486,9.652647,9.95175,10.24846,8.178668,9.176475,9.595219,9.54497,9.79143,9.722038,9.547362,9.767502,9.9015,10.04507,9.923036,8.807981,8.721839,9.45165,9.767502,9.949356,9.77468,9.755538,9.994821,9.781859,hh2
-0.41635114,-0.32063824,-0.34217364,-0.32542387,-0.4331009,-3.7471602,-7.1377897,-3.101098,-2.8761728,-2.359323,-0.98584294,-2.8474588,-5.271388,-0.5168497,-2.4263222,-2.2037897,-1.1940185,-0.4019942,-0.36131623,-0.39720857,-0.30867413,-0.20338993,-0.2847459,-0.39481574,-0.3397808,-0.3062813,-0.25603202,-0.31585258,-0.59342,-0.3278167,-1.8568304,-1.8831514,-1.9908284,-2.0578275,1.7994026,0.4019942,-1.4835501,-9.183653,-2.656033,1.3328022,1.8999012,1.3232309,0.18185452,-12.8518505,-0.9667004,0.02632105,0.46181476,-2.009971,-2.5172493,-2.036292,-1.7682959,-2.2636101,-2.254039,-1.9310079,-2.07697,-2.251646,-1.9501505,-2.062613,-1.9980069,-1.713261,9.616755,9.707682,9.71486,9.585648,10.0163555,9.497113,8.571091,8.781659,9.757931,9.65504,9.856036,9.82493,8.185846,9.195618,9.702896,9.506684,9.628718,9.743574,9.513863,9.745967,9.592826,9.765109,9.645468,9.58804,9.559326,9.590433,9.671789,9.664611,9.844072,9.523434,hh2
-0.40917268,-0.32063824,-0.36610186,-0.4331009,-0.41156548,-0.38524446,-0.91884387,-4.4889355,-9.363115,-5.022535,-3.4408789,-2.0267208,-0.8997013,-2.495714,-4.5272202,-1.4500505,-4.453043,-2.3425734,-0.971486,-0.047856454,0.0741775,-0.2632105,-0.09571291,-0.016749758,0.02632105,0.0023928226,0.047856454,0.14356937,-0.038285162,0.0047856453,-2.3425734,-2.3808584,-2.4335005,-2.4670002,-2.4502504,-2.4047868,-0.8422736,0.25124636,-3.7184465,-4.1515474,-0.2440679,-1.3639089,1.1485549,1.2059826,-1.8113668,-13.124632,-3.505485,-1.6749759,-0.24646074,-1.3471591,-2.3258235,-2.481357,-2.3018954,-2.1702902,-2.4071796,-2.347359,-2.2277179,-1.8855443,-2.0267208,-2.376073,9.592826,9.657433,9.602397,9.609575,9.571291,9.489935,10.502099,9.250652,8.635697,8.154739,10.004392,9.430114,10.238888,9.150154,8.118847,6.3888364,8.700303,9.985249,9.702896,9.810573,9.51147,9.659825,9.628718,9.611969,9.745967,9.645468,9.669396,9.329616,9.523434,9.573684,hh2
-0.5192425,-0.51445687,-0.62452674,-0.53359944,-0.51445687,-0.4953143,-0.54317075,-0.66041905,-4.9770713,-5.4484572,-2.6632116,-3.2925239,-3.5294135,-1.6534405,-2.0338993,-3.5365918,-6.9702926,-3.6753755,-2.388037,-2.2468605,-1.0671989,-0.076570325,0.124426775,-0.18903299,-0.32303107,-0.37567315,-0.20817557,-0.2536392,-0.22492532,-0.19381863,-6.0921264,-6.1328044,-6.0729837,-6.068198,-6.1591253,-6.02752,-6.3314085,-4.7832522,-5.9270215,-3.117848,-7.513463,-5.508278,-4.6229334,-0.46899325,-2.7421749,-3.347559,-4.063013,-4.048656,-3.3834512,-3.2422748,-2.3569303,-3.493521,-6.2261243,-4.3334017,-4.991428,-4.0797625,-4.6037908,-4.1587257,-5.151747,-5.0919266,7.752745,7.771888,7.8723865,7.8723865,7.9393854,7.795816,7.958528,9.7196455,9.394221,6.8602223,6.005985,8.453842,8.788837,10.217353,9.08794,9.542577,8.288737,6.678368,8.29113,9.573684,9.683753,9.123833,9.075976,8.822337,8.88455,8.815159,8.755338,8.776874,8.841479,8.5112705,hh2
